	#ALIMENTADOR	ALIM_NRO	ME_PSEUDO	ME_TIPO	ME_NOMBRE	ME_ORDEN	UT_TPLNR	UT_TXT	UT_OBJECTNAMEID	UT_TIPO	SPRID	CAPTION	SECUENCIA
230616	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	AK758	PIQUETE AK758	5581216	PIQUETE_MT	408	Poste de Madera de M.T.	37
230617	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	5581217	VANO 3x25 Al. H	5581217	LAMT	1089	LAMT 13,2 kV	38
230618	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	AK759	PIQUETE AK759	5581219	PIQUETE_MT	408	Poste de Madera de M.T.	39
230619	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	5581220	VANO 3x25 Al. H	5581220	LAMT	1089	LAMT 13,2 kV	40
230620	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	AK760	PIQUETE AK760	5581222	PIQUETE_MT	408	Poste de Madera de M.T.	41
230621	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	5581223	VANO 3x25 Al. H	5581223	LAMT	1089	LAMT 13,2 kV	42
230622	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	AK761	PIQUETE AK761	5581225	PIQUETE_MT	408	Poste de Madera de M.T.	43
230623	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	5581226	VANO 3x25 Al. H	5581226	LAMT	1089	LAMT 13,2 kV	44
230624	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	5582637	VANO 3x25 Al. H	5582637	LAMT	1089	LAMT 13,2 kV	45
230625	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	AL281	PIQUETE AL281	5582639	PIQUETE_MT	408	Poste de Madera de M.T.	46
230626	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	AK762	PIQUETE AK762	5581228	PIQUETE_MT	408	Poste de Madera de M.T.	47
230627	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	5581229	VANO 3x25 Al. H	5581229	LAMT	1089	LAMT 13,2 kV	48
230628	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	5582641	VANO 3x25 Al. H	5582641	LAMT	1089	LAMT 13,2 kV	49
230629	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	AK763	PIQUETE AK763	5581231	PIQUETE_MT	408	Poste de Madera de M.T.	50
230630	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	5581232	VANO 3x25 Al. H	5581232	LAMT	1089	LAMT 13,2 kV	51
230631	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	AK764	PIQUETE AK764	5581234	PIQUETE_MT	408	Poste de Madera de M.T.	52
230632	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	5581235	VANO 3x25 Al. H	5581235	LAMT	1089	LAMT 13,2 kV	53
230633	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	AK765	PIQUETE AK765	5581237	PIQUETE_MT	408	Poste de Madera de M.T.	54
230634	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	5581238	VANO 3x25 Al. H	5581238	LAMT	1089	LAMT 13,2 kV	55
230635	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	AK766	PIQUETE AK766	5581240	PIQUETE_MT	408	Poste de Madera de M.T.	56
230636	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	5581241	VANO 3x25 Al. H	5581241	LAMT	1089	LAMT 13,2 kV	57
230637	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	AP240-003	PIQUETE AP240	102835228	PIQUETE_MT	422	Poste de H.A. de M.T.	58
230638	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	5581244	VANO 3x25 Al. H	5581244	LAMT	1089	LAMT 13,2 kV	59
230639	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	72262677	VANO 3x25 Al. H	72262677	LAMT	1089	LAMT 13,2 kV	60
230640	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	AK768	PIQUETE AK768	5581246	PIQUETE_MT	408	Poste de Madera de M.T.	62
230641	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	5581247	VANO 3x25 Al. H	5581247	LAMT	1089	LAMT 13,2 kV	63
230642	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	AK769	PIQUETE AK769	5581249	PIQUETE_MT	408	Poste de Madera de M.T.	64
230643	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	5581250	VANO 3x25 Al. H	5581250	LAMT	1089	LAMT 13,2 kV	65
230644	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	AK770	PIQUETE AK770	5581252	PIQUETE_MT	408	Poste de Madera de M.T.	66
230645	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	5581253	VANO 3x25 Al. H	5581253	LAMT	1089	LAMT 13,2 kV	67
230646	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	AK771	PIQUETE AK771	5581255	PIQUETE_MT	408	Poste de Madera de M.T.	68
230647	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	5581256	VANO 3x25 Al. H	5581256	LAMT	1089	LAMT 13,2 kV	69
230648	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	AK772	PIQUETE AK772	5581258	PIQUETE_MT	408	Poste de Madera de M.T.	70
230649	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	5581259	VANO 3x25 Al. H	5581259	LAMT	1089	LAMT 13,2 kV	71
230650	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	AK773	PIQUETE AK773	5581261	PIQUETE_MT	408	Poste de Madera de M.T.	72
230651	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	5581262	VANO 3x25 Al. H	5581262	LAMT	1089	LAMT 13,2 kV	73
230652	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	AK774	PIQUETE AK774	5581264	PIQUETE_MT	408	Poste de Madera de M.T.	74
230653	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	5581265	VANO 3x25 Al. H	5581265	LAMT	1089	LAMT 13,2 kV	75
230654	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	AK363	PIQUETE AK363	72262676	PIQUETE_MT	422	Poste de H.A. de M.T.	76
230655	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	5581271	VANO 3x25 Al. H	5581271	LAMT	1089	LAMT 13,2 kV	77
230656	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	AK776	PIQUETE AK776	5581273	PIQUETE_MT	408	Poste de Madera de M.T.	78
230657	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	5581274	VANO 3x25 Al. H	5581274	LAMT	1089	LAMT 13,2 kV	79
230658	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	AK777	PIQUETE AK777	5581276	PIQUETE_MT	408	Poste de Madera de M.T.	80
230659	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	5581277	VANO 3x25 Al. H	5581277	LAMT	1089	LAMT 13,2 kV	81
230660	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	AK778	PIQUETE AK778	5581279	PIQUETE_MT	408	Poste de Madera de M.T.	82
230661	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	5581280	VANO 3x25 Al. H	5581280	LAMT	1089	LAMT 13,2 kV	83
230662	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	AP230-003	PIQUETE AP230	102802168	PIQUETE_MT	422	Poste de H.A. de M.T.	84
230663	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	5581284	VANO 3x25 Al. H	5581284	LAMT	1089	LAMT 13,2 kV	85
230664	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	5581287	VANO 3x25 Al. H	5581287	LAMT	1089	LAMT 13,2 kV	86
230665	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	AK780	PIQUETE AK780	5581289	PIQUETE_MT	408	Poste de Madera de M.T.	87
230666	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	5581290	VANO 3x25 Al. H	5581290	LAMT	1089	LAMT 13,2 kV	89
230667	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	AK535-002	PIQUETE AK535	73690595	PIQUETE_MT	422	Poste de H.A. de M.T.	90
230668	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	5581293	VANO 3x25 Al. H	5581293	LAMT	1089	LAMT 13,2 kV	91
230669	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	AK782	PIQUETE AK782	5581295	PIQUETE_MT	444	Pos. Doble Madera Op. GMT_PMP	92
230670	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	5581296	VANO 3x25 Al. H	5581296	LAMT	1089	LAMT 13,2 kV	93
230671	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	AK783	PIQUETE AK783	5581298	PIQUETE_MT	408	Poste de Madera de M.T.	94
230672	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	5581299	VANO 3x25 Al. H	5581299	LAMT	1089	LAMT 13,2 kV	95
230673	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	22087513	VANO 3x50/8 Al/Ac. LP	22087513	LAMT	1090	LAMT 33 kV	96
230674	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	AA552	PIQUETE AA552	20483066	PIQUETE_MT	422	Poste de H.A. de M.T.	97
230675	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	AK784	PIQUETE AK784	5581301	PIQUETE_MT	408	Poste de Madera de M.T.	98
230676	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	5581302	VANO 3x25 Al. H	5581302	LAMT	1089	LAMT 13,2 kV	99
230677	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	22087514	VANO 3x50/8 Al/Ac. LP	22087514	LAMT	1090	LAMT 33 kV	100
230678	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	AK785	PIQUETE AK785	5581304	PIQUETE_MT	408	Poste de Madera de M.T.	102
230679	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	5581308	VANO 3x25 Al. H	5581308	LAMT	1089	LAMT 13,2 kV	103
230680	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	AK786	PIQUETE AK786	5581310	PIQUETE_MT	444	Pos. Doble Madera Op. GMT_PMP	104
230681	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	5581311	VANO 3x25 Al. H	5581311	LAMT	1089	LAMT 13,2 kV	105
230682	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	AK787	PIQUETE AK787	5581313	PIQUETE_MT	408	Poste de Madera de M.T.	106
230683	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	5581314	VANO 3x25 Al. H	5581314	LAMT	1089	LAMT 13,2 kV	107
230684	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	AK788	PIQUETE AK788	5581316	PIQUETE_MT	408	Poste de Madera de M.T.	108
230685	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	5581317	VANO 3x25 Al. H	5581317	LAMT	1089	LAMT 13,2 kV	109
230686	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	AK789	PIQUETE AK789	5581319	PIQUETE_MT	408	Poste de Madera de M.T.	110
230687	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	5581320	VANO 3x25 Al. H	5581320	LAMT	1089	LAMT 13,2 kV	111
230688	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	18707366	VANO 3x25 Al. H	18707366	LAMT	1089	LAMT 13,2 kV	112
230689	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	AK790	PIQUETE AK790	5581322	PIQUETE_MT	408	Poste de Madera de M.T.	114
230690	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	5581323	VANO 3x25 Al. H	5581323	LAMT	1089	LAMT 13,2 kV	115
230691	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	AK791	PIQUETE AK791	5581325	PIQUETE_MT	408	Poste de Madera de M.T.	116
230692	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	5581326	VANO 3x25 Al. H	5581326	LAMT	1089	LAMT 13,2 kV	117
230693	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	AK792	PIQUETE AK792	5581328	PIQUETE_MT	408	Poste de Madera de M.T.	118
230694	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	5581329	VANO 3x25 Al. H	5581329	LAMT	1089	LAMT 13,2 kV	119
230695	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	AK793	PIQUETE AK793	5581331	PIQUETE_MT	408	Poste de Madera de M.T.	120
230696	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	5581332	VANO 3x25 Al. H	5581332	LAMT	1089	LAMT 13,2 kV	121
230697	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	AK794	PIQUETE AK794	5581334	PIQUETE_MT	408	Poste de Madera de M.T.	122
230698	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	5581335	VANO 3x25 Al. H	5581335	LAMT	1089	LAMT 13,2 kV	123
230699	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	AK795	PIQUETE AK795	5581337	PIQUETE_MT	408	Poste de Madera de M.T.	124
230700	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	5581338	VANO 3x25 Al. H	5581338	LAMT	1089	LAMT 13,2 kV	125
230701	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	AP116-003	PIQUETE AP116	101138595	PIQUETE_MT	422	Poste de H.A. de M.T.	126
230702	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	5581341	VANO 3x50 Al. H	5581341	LAMT	1089	LAMT 13,2 kV	127
230703	88358214	13212A	MM80276544	TRONCAL	MEL-12179-9|12180-9|12208-9|12472-9|12477-9|K12.109MO|S12-0451|S12.105MO|Z12.400MO|	35	5582594	VANO 3x25 Al. H	5582594	LAMT	1089	LAMT 13,2 kV	128
230704	88358214	13212A	MM90864068	TRONCAL	MEL-12139-9|S12-0451|S12.401MO|	36	90864070	VANO 3x25 Al. H	90864070	LAMT	1089	LAMT 13,2 kV	1
230705	88358214	13212A	MM90864068	TRONCAL	MEL-12139-9|S12-0451|S12.401MO|	36	AL249	PIQUETE AL249	5581067	PIQUETE_MT	408	Poste de Madera de M.T.	2
230706	88358214	13212A	MM90864068	TRONCAL	MEL-12139-9|S12-0451|S12.401MO|	36	5581068	VANO 3x25 Al. H	5581068	LAMT	1089	LAMT 13,2 kV	3
230707	88358214	13212A	MM90864068	TRONCAL	MEL-12139-9|S12-0451|S12.401MO|	36	AL250	PIQUETE AL250	5581070	PIQUETE_MT	408	Poste de Madera de M.T.	4
230708	88358214	13212A	MM90864068	TRONCAL	MEL-12139-9|S12-0451|S12.401MO|	36	5581071	VANO 3x25 Al. H	5581071	LAMT	1089	LAMT 13,2 kV	5
230709	88358214	13212A	MM90864068	TRONCAL	MEL-12139-9|S12-0451|S12.401MO|	36	AL251	PIQUETE AL251	5581073	PIQUETE_MT	408	Poste de Madera de M.T.	6
230710	88358214	13212A	MM90864068	TRONCAL	MEL-12139-9|S12-0451|S12.401MO|	36	5581074	VANO 3x25 Al. H	5581074	LAMT	1089	LAMT 13,2 kV	7
230711	88358214	13212A	MM90864068	TRONCAL	MEL-12139-9|S12-0451|S12.401MO|	36	AL252	PIQUETE AL252	5581076	PIQUETE_MT	408	Poste de Madera de M.T.	8
230712	88358214	13212A	MM90864068	TRONCAL	MEL-12139-9|S12-0451|S12.401MO|	36	5581077	VANO 3x25 Al. H	5581077	LAMT	1089	LAMT 13,2 kV	9
230713	88358214	13212A	MM90864068	TRONCAL	MEL-12139-9|S12-0451|S12.401MO|	36	AL253	PIQUETE AL253	5581079	PIQUETE_MT	408	Poste de Madera de M.T.	10
230714	88358214	13212A	MM90864068	TRONCAL	MEL-12139-9|S12-0451|S12.401MO|	36	5581080	VANO 3x25 Al. H	5581080	LAMT	1089	LAMT 13,2 kV	11
230715	88358214	13212A	MM90864068	TRONCAL	MEL-12139-9|S12-0451|S12.401MO|	36	AL254	PIQUETE AL254	5581082	PIQUETE_MT	408	Poste de Madera de M.T.	12
230716	88358214	13212A	MM90864068	TRONCAL	MEL-12139-9|S12-0451|S12.401MO|	36	5581083	VANO 3x25 Al. H	5581083	LAMT	1089	LAMT 13,2 kV	13
230717	88358214	13212A	MM90864068	TRONCAL	MEL-12139-9|S12-0451|S12.401MO|	36	AL255	PIQUETE AL255	5581085	PIQUETE_MT	408	Poste de Madera de M.T.	14
230718	88358214	13212A	MM90864068	TRONCAL	MEL-12139-9|S12-0451|S12.401MO|	36	5581086	VANO 3x25 Al. H	5581086	LAMT	1089	LAMT 13,2 kV	15
230719	88358214	13212A	MM90864068	TRONCAL	MEL-12139-9|S12-0451|S12.401MO|	36	AL256	PIQUETE AL256	5581088	PIQUETE_MT	408	Poste de Madera de M.T.	16
230720	88358214	13212A	MM90864068	TRONCAL	MEL-12139-9|S12-0451|S12.401MO|	36	5581089	VANO 3x25 Al. H	5581089	LAMT	1089	LAMT 13,2 kV	17
230721	88358214	13212A	MM90864068	TRONCAL	MEL-12139-9|S12-0451|S12.401MO|	36	AL257	PIQUETE AL257	5581091	PIQUETE_MT	408	Poste de Madera de M.T.	18
230722	88358214	13212A	MM90864068	TRONCAL	MEL-12139-9|S12-0451|S12.401MO|	36	5581092	VANO 3x25 Al. H	5581092	LAMT	1089	LAMT 13,2 kV	19
230723	88358214	13212A	MM90864068	TRONCAL	MEL-12139-9|S12-0451|S12.401MO|	36	AL258	PIQUETE AL258	5581094	PIQUETE_MT	408	Poste de Madera de M.T.	20
230724	88358214	13212A	MM90864068	TRONCAL	MEL-12139-9|S12-0451|S12.401MO|	36	5581095	VANO 3x25 Al. H	5581095	LAMT	1089	LAMT 13,2 kV	21
230725	88358214	13212A	MM90864068	TRONCAL	MEL-12139-9|S12-0451|S12.401MO|	36	AL259	PIQUETE AL259	5581097	PIQUETE_MT	408	Poste de Madera de M.T.	22
230726	88358214	13212A	MM90864068	TRONCAL	MEL-12139-9|S12-0451|S12.401MO|	36	5581098	VANO 3x25 Al. H	5581098	LAMT	1089	LAMT 13,2 kV	23
230727	88358214	13212A	MM90864068	TRONCAL	MEL-12139-9|S12-0451|S12.401MO|	36	AL260	PIQUETE AL260	5581100	PIQUETE_MT	408	Poste de Madera de M.T.	24
230728	88358214	13212A	MM90864068	TRONCAL	MEL-12139-9|S12-0451|S12.401MO|	36	5581102	VANO 3x25 Al. H	5581102	LAMT	1089	LAMT 13,2 kV	25
230729	88358214	13212A	MM90864068	TRONCAL	MEL-12139-9|S12-0451|S12.401MO|	36	AL261	PIQUETE AL261	5581104	PIQUETE_MT	408	Poste de Madera de M.T.	26
230730	88358214	13212A	MM90864068	TRONCAL	MEL-12139-9|S12-0451|S12.401MO|	36	5581106	VANO 3x25 Al. H	5581106	LAMT	1089	LAMT 13,2 kV	27
